vin,start_date,part_number,vendor_name,quantity,price
1NGZ4FLKC0Y272420,6/15/2021,BH-10141,Blackzim,1,23.49
1NGZ4FLKC0Y272420,6/15/2021,BH-ICS0154,Blackzim,3,33.68
1NGZ4FLKC0Y272420,6/15/2021,FG-BAE0020,Funholding,2,25.67
1NGZ4FLKC0Y272420,6/15/2021,FH-EAEESS0057,Funholding,3,24.11
1NGZ4FLKC0Y272420,6/15/2021,FH-EAEGAM0074,Zathunicon,3,32.83
1NGZ4FLKC0Y272420,6/15/2021,FH-EAES0106,Nam-zim,3,4.68
1NGZ4FLKC0Y272420,6/15/2021,FH-PACBS0192,Nam-zim,2,17.7
1NGZ4FLKC0Y272420,6/15/2021,NM-ICS0161,Plexzap,3,20.96
1NGZ4FLKC0Y272420,6/15/2021,PP-EAEIS0080,Zathunicon,4,27.29
1NGZ4FLKC0Y272420,6/25/2021,NM-EAEM0137,Nam-zim,1,7.76
1NGZ4FLKC0Y272420,6/25/2021,TP-BAE0018,Blackzim,4,31.32
1NGZ4FLKC0Y272420,6/25/2021,TP-EAEWH0131,Toughzap,2,6.28
1NGZ4FLKC0Y272420,7/16/2021,BM-BAED0025,Nam-zim,2,26.76
1NGZ4FLKC0Y272420,7/16/2021,BM-EAEAD0044,Zathunicon,4,21.13
1NGZ4FLKC0Y272420,7/16/2021,FH-PACBS0192,Plexzap,1,12.01
1NGZ4FLKC0Y272420,7/25/2021,BH-EAES0123,Nam-zim,4,10.66
1NGZ4FLKC0Y272420,7/25/2021,PP-EAEAD0047,Plexzap,3,31.31
1NGZ4FLKC0Y272420,7/25/2021,PP-EAES0094,Toughzap,3,32.38
1NGZ4FLKC0Y272420,8/4/2021,FG-BAE0021,Toughzap,1,18.25
1NGZ4FLKC0Y272420,8/4/2021,TP-EAEIS0075,Betatech,1,25.91
1NGZ4FLKC0Y272420,8/16/2021,BH-BAE0000,Betatech,4,14.81
1NGZ4FLKC0Y272420,8/16/2021,BH-PACBS0172,Plexzap,2,1.09
1NGZ4FLKC0Y272420,8/16/2021,FG-EAEM0150,Finhigh,3,31.18
1NGZ4FLKC0Y272420,8/16/2021,FG-EAES0126,Betatech,1,10.92
1NGZ4FLKC0Y272420,8/16/2021,FH-BAE0000,Zathunicon,4,8.41
1NGZ4FLKC0Y272420,8/16/2021,FH-ICS0155,Blackzim,2,15.72
1NGZ4FLKC0Y272420,8/16/2021,PP-BAE0011,Toughzap,3,22.57
1NGZ4FLKC0Y272420,8/16/2021,PP-BAEW0039,Funholding,1,11.67
1XHDZEREQ7I052484,4/22/2021,FG-BAE0016,Zathunicon,2,131.68
1XHDZEREQ7I052484,4/22/2021,FG-BAED0023,Zathunicon,4,90.52
1XHDZEREQ7I052484,4/22/2021,TP-EAES0127,Finhigh,4,137.02
1XHDZEREQ7I052484,4/22/2021,TP-ICS0157,Betatech,1,27.42
20DS0RGMDXW132327,7/7/2021,BH-EAELASS0083,Zathunicon,1,9.5
20DS0RGMDXW132327,7/7/2021,BH-EAEM0145,Betatech,1,10.54
20DS0RGMDXW132327,7/7/2021,NM-EAES0098,Toughzap,3,19.02
20DS0RGMDXW132327,7/7/2021,TP-EAEAD0046,Betatech,3,50.41
20DS0RGMDXW132327,7/7/2021,TP-EAES0112,Toughzap,3,2.47
20DS0RGMDXW132327,7/7/2021,TP-ICS0155,Nam-zim,1,14.04
20DS0RGMDXW132327,7/19/2021,BH-EAEIS0080,Funholding,4,3
20DS0RGMDXW132327,7/19/2021,BH-EAEM0132,Betatech,1,47.81
20DS0RGMDXW132327,7/19/2021,BH-PACBS0168,Blackzim,4,9.68
20DS0RGMDXW132327,7/19/2021,BH-PACBS0190,Nam-zim,4,33.56
20DS0RGMDXW132327,7/19/2021,FH-EAEM0149,Zathunicon,2,21.38
20DS0RGMDXW132327,7/19/2021,FH-PACBS0170,Finhigh,4,14.85
20DS0RGMDXW132327,7/19/2021,NM-ICS0153,Nam-zim,4,21.5
20DS0RGMDXW132327,7/19/2021,PP-EAESS0117,Zathunicon,2,45.63
20DS0RGMDXW132327,8/21/2021,BH-PACBS0167,Toughzap,3,42.82
20DS0RGMDXW132327,8/21/2021,BH-PACBS0183,Finhigh,2,49.6
21SSFP0O1TZ975822,5/22/2021,BM-EAEM0148,Blackzim,1,2.52
21SSFP0O1TZ975822,5/22/2021,FG-PACBS0191,Toughzap,1,65.21
21SSFP0O1TZ975822,5/22/2021,NM-EAEAD0043,Betatech,2,22.24
21SSFP0O1TZ975822,5/22/2021,NM-EAEGAM0066,Betatech,2,38.29
21SSFP0O1TZ975822,5/22/2021,PP-BAE0016,Blackzim,2,6.6
21SSFP0O1TZ975822,5/22/2021,PP-EAEIS0079,Funholding,2,53.42
21SSFP0O1TZ975822,5/22/2021,TP-BAE0019,Plexzap,3,22.7
21SSFP0O1TZ975822,5/22/2021,TP-PACBS0177,Nam-zim,4,10.68
21SSFP0O1TZ975822,6/12/2021,BH-EAEGAM0067,Plexzap,4,46.71
21SSFP0O1TZ975822,6/12/2021,BH-EAES0109,Betatech,1,5.33
21SSFP0O1TZ975822,6/18/2021,NM-EAEESS0058,Funholding,3,64.37
21SSFP0O1TZ975822,6/18/2021,NM-EAES0107,Zathunicon,1,12.87
21SSFP0O1TZ975822,6/18/2021,TP-IFCAP0152,Toughzap,4,66.82
21SSFP0O1TZ975822,7/18/2021,BH-BAED0030,Blackzim,4,16.65
21SSFP0O1TZ975822,7/18/2021,BH-EAEESS0055,Funholding,4,4.96
21SSFP0O1TZ975822,7/18/2021,FG-EAEIS0079,Toughzap,3,59.1
21SSFP0O1TZ975822,7/18/2021,FG-ICS0158,Betatech,3,48.79
21SSFP0O1TZ975822,7/18/2021,PP-EAEM0147,Plexzap,2,37.05
21SSFP0O1TZ975822,7/18/2021,PP-EAESS0118,Plexzap,1,21.96
21SSFP0O1TZ975822,7/22/2021,ZN-EAEAD0047,Nam-zim,1,61.41
21SSFP0O1TZ975822,7/26/2021,BH-EAECS0049,Nam-zim,1,6.57
21SSFP0O1TZ975822,7/26/2021,BH-EAEGAM0074,Betatech,4,41.61
21SSFP0O1TZ975822,7/26/2021,FG-EAELASS0092,Nam-zim,2,17.97
21SSFP0O1TZ975822,7/26/2021,FH-EAEM0138,Zathunicon,3,28.4
21SSFP0O1TZ975822,7/26/2021,PP-EAEWH0128,Nam-zim,1,55.03
21SSFP0O1TZ975822,7/26/2021,PP-ICS0159,Toughzap,4,66.59
21SSFP0O1TZ975822,8/1/2021,BM-BAE0022,Betatech,3,47.46
21SSFP0O1TZ975822,8/1/2021,NM-ICS0161,Plexzap,1,63.17
21SSFP0O1TZ975822,9/21/2021,FH-BAED0028,Funholding,2,0.78
21SSFP0O1TZ975822,9/21/2021,FH-PACBS0192,Zathunicon,3,73.87
222BHPCRR2U716446,1/5/2021,BH-BAE0020,Funholding,1,64.45
222BHPCRR2U716446,1/5/2021,FG-BAE0017,Betatech,1,58.53
222BHPCRR2U716446,1/5/2021,FG-EAECS0049,Betatech,2,52.88
222BHPCRR2U716446,2/21/2021,PP-EAEESS0056,Toughzap,2,53.58
222BHPCRR2U716446,2/21/2021,PP-PACBS0176,Toughzap,2,44.87
222BHPCRR2U716446,2/21/2021,ZN-EAESS0118,Nam-zim,3,9.95
222BHPCRR2U716446,2/21/2021,ZN-PACBS0163,Funholding,3,65.45
222BHPCRR2U716446,4/30/2021,NM-EAECS0048,Blackzim,2,49
222BHPCRR2U716446,4/30/2021,TP-EAEAD0041,Toughzap,1,33.21
222BHPCRR2U716446,4/30/2021,TP-EAEIS0080,Finhigh,3,54.98
23XU4U8IFDL261229,3/11/2021,BH-EAEAD0042,Finhigh,3,0.46
23XU4U8IFDL261229,3/11/2021,FG-BAED0025,Finhigh,4,50.57
23XU4U8IFDL261229,3/11/2021,FH-ICS0158,Zathunicon,1,41.58
23XU4U8IFDL261229,3/26/2021,BM-EAESS0118,Toughzap,2,25.24
23XU4U8IFDL261229,3/26/2021,FG-PACBS0164,Zathunicon,2,31.68
23XU4U8IFDL261229,3/26/2021,FH-EAECS0049,Zathunicon,3,39.18
23XU4U8IFDL261229,3/26/2021,FH-EAEWH0129,Funholding,3,45.55
23XU4U8IFDL261229,3/26/2021,NM-EAELASS0089,Betatech,3,48.34
23XU4U8IFDL261229,3/26/2021,NM-ICS0156,Funholding,4,50.33
23XU4U8IFDL261229,4/8/2021,NM-EAEGAM0067,Funholding,1,14.71
23XU4U8IFDL261229,6/11/2021,FH-EAEAD0044,Betatech,3,54.32
23XU4U8IFDL261229,6/11/2021,FH-EAES0104,Toughzap,4,10.8
23XU4U8IFDL261229,6/11/2021,NM-EAECS0049,Toughzap,1,53.18
23XU4U8IFDL261229,6/11/2021,NM-ICS0156,Zathunicon,3,25.95
23XU4U8IFDL261229,6/11/2021,TP-PACBS0165,Toughzap,1,36.56
23XU4U8IFDL261229,9/14/2021,TP-EAESS0117,Zathunicon,3,7.89
23XU4U8IFDL261229,9/14/2021,TP-ICS0161,Nam-zim,3,48.74
23XU4U8IFDL261229,9/14/2021,ZN-PACBS0175,Funholding,4,12.76
26OCQWEQYJV636712,7/6/2021,BH-EAEAD0047,Zathunicon,1,26.58
26OCQWEQYJV636712,7/6/2021,ZN-BAE0021,Plexzap,4,71.48
26OCQWEQYJV636712,7/6/2021,ZN-BAEW0038,Blackzim,1,50.04
26OCQWEQYJV636712,7/15/2021,NM-BAE0005,Blackzim,3,28.5
26OCQWEQYJV636712,7/15/2021,NM-EAES0097,Zathunicon,3,19.23
26OCQWEQYJV636712,7/15/2021,TP-EAES0100,Blackzim,2,18.45
26OCQWEQYJV636712,9/2/2021,NM-EAES0105,Zathunicon,2,2.8
26OCQWEQYJV636712,9/2/2021,TP-BAE0004,Zathunicon,4,19.96
26OCQWEQYJV636712,9/2/2021,TP-EAEGAM0070,Blackzim,2,14.04
26OCQWEQYJV636712,9/20/2021,FG-EAEM0139,Betatech,1,70.78
26RIMRHVSQK619881,12/12/2020,FH-ICS0161,Funholding,1,9.12
26RIMRHVSQK619881,12/27/2020,PP-EAES0104,Finhigh,1,24.12
26RIMRHVSQK619881,12/27/2020,PP-PACBS0170,Funholding,2,40.25
26RIMRHVSQK619881,12/27/2020,TP-EAELASS0085,Finhigh,2,1.71
26RIMRHVSQK619881,12/27/2020,TP-EAES0095,Blackzim,2,16.73
26RIMRHVSQK619881,12/27/2020,TP-PACBS0163,Funholding,2,31.68
26RIMRHVSQK619881,12/27/2020,ZN-BAED0032,Finhigh,4,11.09
26RIMRHVSQK619881,12/27/2020,ZN-EAEM0145,Finhigh,4,16.06
26RIMRHVSQK619881,12/27/2020,ZN-EAEM0149,Finhigh,4,26.92
26RIMRHVSQK619881,12/27/2020,ZN-EAES0123,Blackzim,2,30.56
26RIMRHVSQK619881,1/2/2021,BM-EAEESS0060,Blackzim,4,19.84
26RIMRHVSQK619881,1/2/2021,BM-PACBS0171,Toughzap,3,13.14
26RIMRHVSQK619881,1/2/2021,PP-EAES0124,Funholding,4,2.79
26RIMRHVSQK619881,3/5/2021,BH-EAES0107,Toughzap,4,36.53
26RIMRHVSQK619881,3/5/2021,BM-EAEGAM0068,Zathunicon,3,17.82
26RIMRHVSQK619881,3/5/2021,BM-EAES0104,Nam-zim,1,33.45
26RIMRHVSQK619881,3/5/2021,BM-EAESS0118,Zathunicon,3,5.25
26RIMRHVSQK619881,3/5/2021,ZN-BAE0022,Blackzim,1,23.35
26RIMRHVSQK619881,3/5/2021,ZN-EAEIS0076,Nam-zim,2,44.91
26RIMRHVSQK619881,4/18/2021,PP-EAEAD0041,Nam-zim,3,1.09
26RIMRHVSQK619881,4/18/2021,PP-ICS0154,Betatech,4,19.89
26RIMRHVSQK619881,6/23/2021,BM-BAED0024,Toughzap,4,2.01
26RIMRHVSQK619881,6/23/2021,FG-BAE0014,Nam-zim,3,0.98
26RIMRHVSQK619881,6/23/2021,PP-EAESS0117,Zathunicon,2,30.78
26RIMRHVSQK619881,6/23/2021,ZN-EAES0107,Zathunicon,4,34.26
26RIMRHVSQK619881,6/23/2021,ZN-PACBS0195,Betatech,4,41.03
26RIMRHVSQK619881,7/7/2021,FH-EAESS0117,Nam-zim,2,38.95
26RIMRHVSQK619881,7/7/2021,FH-PACBS0170,Finhigh,2,23.87
26RIMRHVSQK619881,7/7/2021,PP-BAE0015,Zathunicon,1,24.62
26RIMRHVSQK619881,7/7/2021,PP-PACBS0187,Finhigh,3,47.29
26RIMRHVSQK619881,7/31/2021,FG-BAE0004,Funholding,3,11.47
26RIMRHVSQK619881,7/31/2021,FG-EAESS0119,Zathunicon,1,15.41
26RIMRHVSQK619881,7/31/2021,FG-ICS0154,Betatech,2,44.43
26RIMRHVSQK619881,7/31/2021,ZN-BAE0004,Funholding,1,33.53
26RIMRHVSQK619881,7/31/2021,ZN-BAED0027,Nam-zim,1,47.83
280ECEXOEHP375800,5/8/2021,BM-BAE0004,Betatech,4,19.74
280ECEXOEHP375800,5/8/2021,BM-EAES0099,Funholding,3,56.53
280ECEXOEHP375800,5/8/2021,BM-ICS0155,Funholding,2,9.47
280ECEXOEHP375800,5/8/2021,FG-EAES0105,Funholding,4,16.91
280ECEXOEHP375800,5/8/2021,FG-ICS0154,Blackzim,3,61.22
280ECEXOEHP375800,5/8/2021,FH-EAEWH0130,Toughzap,2,18.37
280ECEXOEHP375800,5/8/2021,PP-EAELASS0091,Blackzim,3,41.45
280ECEXOEHP375800,7/31/2021,BH-PACBS0177,Betatech,4,2.18
280ECEXOEHP375800,7/31/2021,FH-EAEGAM0074,Zathunicon,4,28.68
280ECEXOEHP375800,7/31/2021,FH-PACBS0184,Toughzap,2,15.76
280ECEXOEHP375800,7/31/2021,PP-EAELASS0085,Funholding,1,23.63
280ECEXOEHP375800,7/31/2021,PP-ICS0162,Zathunicon,4,7.81
280ECEXOEHP375800,7/31/2021,TP-EAEGAM0069,Betatech,3,46.12
280ECEXOEHP375800,7/31/2021,TP-EAEGAM0072,Zathunicon,3,46.44
280ECEXOEHP375800,7/31/2021,TP-EAES0101,Plexzap,2,60.25
280ECEXOEHP375800,8/21/2021,TP-PACBS0175,Blackzim,4,36.69
2GJ51MZ0A1N199895,6/11/2021,NM-BAE0009,Blackzim,4,22.22
2GJ51MZ0A1N199895,6/11/2021,NM-BAE0012,Funholding,2,58.04
2GJ51MZ0A1N199895,7/7/2021,BM-BAEW0039,Funholding,2,35.9
2GJ51MZ0A1N199895,7/7/2021,PP-EAEAD0042,Funholding,1,29.81
2GJ51MZ0A1N199895,7/7/2021,PP-EAESS0115,Nam-zim,2,61.39
2GJ51MZ0A1N199895,7/31/2021,NM-EAEM0133,Finhigh,4,8.53
2GJ51MZ0A1N199895,7/31/2021,NM-ICS0162,Funholding,2,26.23
2GJ51MZ0A1N199895,7/31/2021,PP-BAE0008,Nam-zim,2,0.93
2H6ZZF8OOXC822443,8/5/2020,BH-EAES0098,Betatech,4,91.16
2H6ZZF8OOXC822443,8/5/2020,FH-EAELASS0086,Zathunicon,3,14.05
2H6ZZF8OOXC822443,8/5/2020,FH-EAES0102,Zathunicon,4,24.43
2H6ZZF8OOXC822443,8/5/2020,PP-EAEAD0041,Zathunicon,3,116.88
2H6ZZF8OOXC822443,8/5/2020,PP-EAELASS0092,Zathunicon,1,83.25
2H6ZZF8OOXC822443,11/17/2020,BM-EAECS0050,Nam-zim,4,15.39
2H6ZZF8OOXC822443,11/17/2020,BM-EAESS0115,Finhigh,2,52.6
2H6ZZF8OOXC822443,11/17/2020,FG-EAEGAM0062,Plexzap,4,59.9
2H6ZZF8OOXC822443,11/17/2020,FG-PACBS0183,Betatech,2,93.9
2H6ZZF8OOXC822443,11/17/2020,PP-EAEGAM0066,Nam-zim,2,138.99
2H6ZZF8OOXC822443,11/17/2020,PP-EAES0124,Nam-zim,2,97.33
2H6ZZF8OOXC822443,11/17/2020,TP-EAEM0134,Blackzim,3,37.19
2H6ZZF8OOXC822443,11/17/2020,TP-PACBS0189,Finhigh,1,108.47
2H6ZZF8OOXC822443,1/25/2021,NM-EAES0122,Blackzim,2,107.76
2H6ZZF8OOXC822443,1/25/2021,PP-PACBS0188,Finhigh,1,4.3
2H6ZZF8OOXC822443,1/25/2021,ZN-BAEW0035,Funholding,2,136.71
2H6ZZF8OOXC822443,1/25/2021,ZN-EAELASS0088,Plexzap,4,74.3
2JS82H11FSA911163,4/29/2021,BH-BAED0029,Finhigh,4,58.02
2JS82H11FSA911163,4/29/2021,BH-EAEIS0075,Finhigh,1,4.05
2JS82H11FSA911163,4/29/2021,BH-EAESS0118,Nam-zim,1,58.24
2JS82H11FSA911163,4/29/2021,BH-PACBS0179,Betatech,2,80.36
2JS82H11FSA911163,4/29/2021,FG-PACBS0195,Plexzap,1,44.88
2JS82H11FSA911163,4/29/2021,ZN-BAE0019,Toughzap,4,32.7
2JS82H11FSA911163,4/29/2021,ZN-EAEIS0081,Blackzim,3,1.59
2JS82H11FSA911163,5/23/2021,FH-EAES0106,Blackzim,2,91.36
2JS82H11FSA911163,5/23/2021,TP-EAEM0139,Zathunicon,4,18.23
2JS82H11FSA911163,5/23/2021,TP-EAES0106,Blackzim,4,28.79
2JS82H11FSA911163,5/23/2021,TP-EAESS0118,Plexzap,2,74.33
2JS82H11FSA911163,6/8/2021,FH-BAE0015,Finhigh,1,63.78
2JS82H11FSA911163,6/8/2021,FH-BAED0025,Zathunicon,4,97.95
2JS82H11FSA911163,6/8/2021,FH-EAEIS0077,Zathunicon,4,12.58
2JS82H11FSA911163,6/8/2021,FH-EAES0099,Nam-zim,4,32.48
2JS82H11FSA911163,7/2/2021,BM-BAE0011,Blackzim,1,124.34
2JS82H11FSA911163,7/2/2021,BM-ICS0154,Blackzim,4,46.54
2JS82H11FSA911163,7/2/2021,NM-BAED0025,Plexzap,4,108.29
2JS82H11FSA911163,7/2/2021,NM-EAEAD0046,Plexzap,3,40.88
2JS82H11FSA911163,7/2/2021,NM-PACBS0194,Plexzap,4,61.68
2JS82H11FSA911163,7/2/2021,PP-EAES0108,Nam-zim,3,70.46
2JS82H11FSA911163,7/2/2021,TP-BAED0024,Blackzim,4,45.1
2JS82H11FSA911163,7/2/2021,TP-PACBS0168,Plexzap,3,12.3
2JS82H11FSA911163,7/14/2021,ZN-EAELASS0092,Blackzim,4,113.07
2JS82H11FSA911163,9/5/2021,NM-ICS0157,Toughzap,1,4
2JS82H11FSA911163,9/5/2021,ZN-EAES0106,Funholding,4,5.07
2JS82H11FSA911163,9/5/2021,ZN-EAES0122,Nam-zim,2,64.77
2NMR3SMFNAZ813043,6/30/2021,BM-EAES0098,Toughzap,3,77.27
2NMR3SMFNAZ813043,6/30/2021,BM-PACBS0192,Zathunicon,3,77.46
2NMR3SMFNAZ813043,6/30/2021,FG-BAE0012,Plexzap,2,25.06
2NMR3SMFNAZ813043,6/30/2021,FG-EAELASS0091,Finhigh,3,40.47
2NMR3SMFNAZ813043,6/30/2021,FH-BAE0015,Nam-zim,1,49.58
2NMR3SMFNAZ813043,6/30/2021,FH-PACBS0176,Blackzim,4,56.99
2NMR3SMFNAZ813043,6/30/2021,NM-ICS0156,Funholding,2,64.27
2NMR3SMFNAZ813043,6/30/2021,NM-PACBS0174,Blackzim,1,33.94
2NMR3SMFNAZ813043,7/17/2021,ZN-BAE0003,Plexzap,2,2.34
2NMR3SMFNAZ813043,7/17/2021,ZN-EAES0102,Finhigh,2,7.63
2UL7JBUREY0725461,6/28/2021,BM-PACBS0164,Finhigh,3,52.06
2UL7JBUREY0725461,6/28/2021,BM-PACBS0195,Plexzap,1,48.22
2UL7JBUREY0725461,6/28/2021,ZN-EAEM0138,Funholding,3,122.41
2UL7JBUREY0725461,6/28/2021,ZN-PACBS0189,Betatech,4,111.4
2UL7JBUREY0725461,7/3/2021,NM-BAE0008,Toughzap,3,88.16
2UL7JBUREY0725461,7/3/2021,NM-PACBS0192,Finhigh,2,79.86
2UL7JBUREY0725461,7/6/2021,BH-BAE0016,Nam-zim,4,37.25
2UL7JBUREY0725461,7/6/2021,BH-PACBS0192,Nam-zim,4,122.92
2UL7JBUREY0725461,7/6/2021,FH-BAE0020,Toughzap,3,87.27
2UL7JBUREY0725461,7/6/2021,PP-EAEESS0058,Nam-zim,2,43.94
2UL7JBUREY0725461,7/6/2021,PP-EAES0110,Finhigh,3,76.46
2UL7JBUREY0725461,7/6/2021,PP-EAES0127,Zathunicon,4,20.03
2UL7JBUREY0725461,7/6/2021,TP-BAEW0036,Zathunicon,2,100.4
2UL7JBUREY0725461,7/6/2021,ZN-EAEGAM0064,Funholding,2,112.25
2UL7JBUREY0725461,7/6/2021,ZN-EAES0103,Betatech,4,70.03
2UL7JBUREY0725461,8/17/2021,PP-EAEAD0042,Betatech,3,121.42
2UL7JBUREY0725461,8/17/2021,PP-EAECS0051,Nam-zim,3,91.95
2UL7JBUREY0725461,9/3/2021,BM-EAEIS0080,Finhigh,4,31.82
2UL7JBUREY0725461,9/3/2021,BM-PACBS0174,Toughzap,4,51.7
2UL7JBUREY0725461,9/3/2021,FG-EAECS0049,Finhigh,2,24.67
2UL7JBUREY0725461,9/3/2021,FH-BAEW0033,Finhigh,2,84.15
2UL7JBUREY0725461,9/3/2021,ZN-EAEAD0042,Toughzap,3,104.36
2UL7JBUREY0725461,9/13/2021,BH-EAEAD0043,Plexzap,2,125.71
2UL7JBUREY0725461,9/13/2021,BH-EAELASS0085,Zathunicon,2,65.06
2UL7JBUREY0725461,9/13/2021,PP-BAED0030,Funholding,3,77.47
2W7BN5RJGCI094698,8/26/2021,NM-BAED0030,Zathunicon,1,61.75
2W7BN5RJGCI094698,9/21/2021,BM-EAES0102,Blackzim,2,262.59
2W7BN5RJGCI094698,9/21/2021,BM-EAES0112,Betatech,2,241.47
2W7BN5RJGCI094698,9/21/2021,FG-EAES0112,Zathunicon,2,137.25
2W7BN5RJGCI094698,9/21/2021,TP-10141,Nam-zim,2,199.24
2W7BN5RJGCI094698,9/21/2021,TP-EAEESS0059,Finhigh,1,127.1
2W7BN5RJGCI094698,9/21/2021,TP-EAES0101,Toughzap,2,89.05
2W7BN5RJGCI094698,9/21/2021,TP-EAES0121,Funholding,3,20
2W7BN5RJGCI094698,9/21/2021,TP-PACBS0190,Toughzap,4,202.78
2ZGQSMRVMSR266772,7/1/2021,NM-EAES0094,Funholding,1,10.45
2ZGQSMRVMSR266772,7/1/2021,ZN-BAE0014,Zathunicon,2,33.51
2ZGQSMRVMSR266772,7/8/2021,BM-EAEESS0060,Finhigh,1,33.66
2ZGQSMRVMSR266772,7/8/2021,BM-PACBS0179,Finhigh,4,23.44
2ZGQSMRVMSR266772,7/8/2021,TP-EAEIS0077,Toughzap,3,32.41
2ZGQSMRVMSR266772,7/8/2021,TP-EAES0124,Blackzim,1,12.53
2ZGQSMRVMSR266772,7/12/2021,BH-EAELASS0084,Plexzap,4,33.17
2ZGQSMRVMSR266772,7/12/2021,BM-PACBS0168,Betatech,2,9.15
2ZGQSMRVMSR266772,8/17/2021,BH-BAE0000,Nam-zim,4,29.72
2ZGQSMRVMSR266772,8/17/2021,BH-EAES0093,Finhigh,1,20.99
2ZGQSMRVMSR266772,8/17/2021,BM-BAE0013,Zathunicon,1,17.15
2ZGQSMRVMSR266772,8/17/2021,BM-EAES0106,Toughzap,4,14.13
2ZGQSMRVMSR266772,8/17/2021,TP-EAELASS0086,Finhigh,2,30.6
2ZGQSMRVMSR266772,8/17/2021,TP-EAEM0135,Toughzap,2,26.38
2ZGQSMRVMSR266772,8/17/2021,ZN-10141,Blackzim,3,23.09
2ZGQSMRVMSR266772,9/3/2021,PP-BAE0002,Nam-zim,4,35.06
2ZGQSMRVMSR266772,9/3/2021,PP-EAES0094,Finhigh,2,0.25
2ZGQSMRVMSR266772,9/3/2021,PP-PACBS0196,Toughzap,1,25.11
2ZGQSMRVMSR266772,9/25/2021,BH-BAEW0040,Toughzap,1,29.75
2ZGQSMRVMSR266772,9/25/2021,BM-EAEGAM0074,Betatech,3,8.06
2ZGQSMRVMSR266772,9/25/2021,FH-EAEIS0077,Betatech,4,9.68
2ZGQSMRVMSR266772,9/25/2021,FH-PACBS0171,Nam-zim,1,2.85
2ZGQSMRVMSR266772,9/25/2021,NM-BAE0003,Plexzap,1,18.74
36GPKZLLJM1116960,5/16/2020,BH-EAES0095,Finhigh,3,111.73
36GPKZLLJM1116960,5/16/2020,BH-ICS0155,Finhigh,2,23.23
36GPKZLLJM1116960,5/16/2020,BH-PACBS0197,Betatech,3,87.02
36GPKZLLJM1116960,6/20/2020,BH-EAEM0133,Toughzap,2,144.29
36GPKZLLJM1116960,6/20/2020,FH-BAE0022,Zathunicon,1,3.87
36GPKZLLJM1116960,6/20/2020,FH-EAES0096,Betatech,2,8.46
36GPKZLLJM1116960,6/20/2020,FH-PACBS0177,Funholding,4,56.86
36GPKZLLJM1116960,7/26/2020,BH-BAE0021,Zathunicon,4,99.05
36GPKZLLJM1116960,7/26/2020,BH-EAELASS0088,Funholding,3,80.75
36GPKZLLJM1116960,7/26/2020,BH-EAES0104,Blackzim,3,96.68
36GPKZLLJM1116960,7/26/2020,BH-EAEWH0129,Funholding,4,118.06
36GPKZLLJM1116960,7/26/2020,BM-BAE0022,Plexzap,3,60.29
36GPKZLLJM1116960,7/26/2020,BM-EAEM0132,Blackzim,4,68.7
36GPKZLLJM1116960,7/26/2020,BM-EAES0097,Toughzap,1,44.22
36GPKZLLJM1116960,7/26/2020,FH-EAES0096,Funholding,3,4.42
36GPKZLLJM1116960,7/26/2020,FH-PACBS0171,Funholding,3,84.46
36GPKZLLJM1116960,11/20/2020,BH-BAE0005,Plexzap,4,22.99
36GPKZLLJM1116960,11/20/2020,BH-PACBS0196,Zathunicon,4,118.73
36GPKZLLJM1116960,11/20/2020,FG-EAEESS0059,Blackzim,3,5.5
36GPKZLLJM1116960,11/20/2020,NM-BAED0032,Toughzap,1,121.95
36GPKZLLJM1116960,11/20/2020,NM-PACBS0183,Blackzim,1,121.49
36GPKZLLJM1116960,2/6/2021,PP-BAE0004,Plexzap,3,100.32
36GPKZLLJM1116960,2/6/2021,ZN-BAEW0037,Finhigh,3,84.17
36GPKZLLJM1116960,2/6/2021,ZN-EAELASS0083,Nam-zim,1,78.59
36GPKZLLJM1116960,4/29/2021,NM-BAED0032,Toughzap,2,17.33
36GPKZLLJM1116960,4/29/2021,TP-BAE0005,Finhigh,1,12.01
36GPKZLLJM1116960,4/29/2021,TP-EAEGAM0071,Plexzap,2,100.92
36GPKZLLJM1116960,4/29/2021,TP-EAELASS0088,Funholding,3,105.55
36GPKZLLJM1116960,4/29/2021,TP-EAES0104,Blackzim,1,10.8
36GPKZLLJM1116960,4/29/2021,TP-ICS0161,Blackzim,1,43.92
36GPKZLLJM1116960,4/29/2021,TP-PACBS0172,Nam-zim,1,4.72
36GPKZLLJM1116960,4/29/2021,TP-PACBS0179,Finhigh,2,125.74
36GPKZLLJM1116960,5/30/2021,PP-BAE0006,Betatech,4,12
36GPKZLLJM1116960,8/23/2021,BM-BAE0003,Nam-zim,1,45.56
36GPKZLLJM1116960,8/23/2021,BM-PACBS0187,Finhigh,3,89.61
36GPKZLLJM1116960,8/23/2021,FG-BAE0000,Blackzim,1,124.01
36GPKZLLJM1116960,8/23/2021,FG-EAELASS0091,Betatech,4,129.72
36GPKZLLJM1116960,8/23/2021,FG-EAESS0117,Plexzap,1,129.97
36GPKZLLJM1116960,8/23/2021,FH-PACBS0191,Zathunicon,4,22.52
36GPKZLLJM1116960,8/23/2021,NM-BAE0017,Nam-zim,3,99.27
36GPKZLLJM1116960,8/23/2021,NM-EAES0096,Funholding,3,73.56
36HU6JXKV0B908236,7/30/2020,ZN-EAES0120,Finhigh,1,58.15
